Shopify SKU/Variant SKU,Shopify Product ID,Product Type,Supplier Type,Supplier Name,Supplier Sub Brands,Variant Size,Variant Color,Supplier Product Name,Keepers Collective Product Name,Supplier SKU,One Time Set Up Fee,Quote Number,Keepers Collective Product Shot Link,Inventory on Hand,Enforced Multiple Quantity,Base Lead Time,Start Production,End Production,Additional Lead Time Notes,Different cost based on quantity?,Ship to (Eggers or Customer),Proof Number,Supplier Proof Link,Logo Name,Logo Color,Logo Size,Decoration Location,Decoration Type,Artwork/Logo Vector URL,Supplier Decorated or Blank Product,Minimum Order Quantity,Maximum Order Quantity,Price Level/Volume Quantity_1,Wholesale Cost Per Item_1,Sale Price Per Volume_1,Price Level/Volume Quantity_2,Wholesale Cost Per Item_2,Sale Price Per Volume_2,Price Level/Volume Quantity_3,Wholesale Cost Per Item_3,Sale Price Per Volume_3,Price Level/Volume Quantity_4,Wholesale Cost Per Item_4,Sale Price Per Volume_4,Price Level/Volume Quantity_5,Wholesale Cost Per Item_5,Sale Price Per Volume_5,,
J-01-0-117-Cross_Body_Bag -Black-0-117-STD-W,4567076143162,Single Supplier,Supplier,TFlip & Tumble,Flip & Tumble,"12"" x 13""",Black ,cross body bag,Cross-Body Bag | J.P. Morgan,,,,https://cdn.shopify.com/s/files/1/0258/0883/0522/products/J-01-0-117-Cross_Body_Bag-Black-0-117-STD-W.jpg?v=1602298880,,,10 Business Days,5 Business Days,10 Business Days,"2,500+ 130 Days ",Yes,Customer,CROSS BODY BAG PROOF - Straight Up - JP Morgan - black - V1,,J.P. Morgan,White,See Proof,See Proof,Screen Print,https://cdn.shopify.com/s/files/1/0258/0883/0522/files/JPMORGAN_WHITE.pdf?v=1608221527,Flip & Tumble,50,1000,50,19.96,29.79,144,19.37,27.68,288,18.62,25.51,1000,17.20,22.93,,,,,
